,Dc,Dt,NSpc,NSt,Sc,St,Wc,Wt
5786,,,0.3381,7.415262005,,,,
5787,,,0.3209,7.461372858,,,,
5788,,,0.3293,7.498254707999999,,,,
5789,,,0.3466,7.542978026,,,,
5790,,,0.3366,7.58501489,,,,
5791,,,0.3381,7.615727587,,,,
5792,,,0.3418,7.593638457000001,,,,
5793,,,0.3345,7.571386831,,,,
5794,,,0.3375,7.55819317,,,,
5795,,,0.3315,7.54767372,,,,
5796,,,0.3321,7.536895839,,,,
5797,,,0.3476,7.552623018999999,,,,
5798,,,0.3265,7.554310726000001,,,,
5799,,,0.3311,7.554521718999999,,,,
5800,,,0.3486,7.585487599999999,,,,
5801,,,0.3306,7.612802055,,,,
5802,,,0.3444,7.624177597,,,,
5803,,,0.3469,7.6382527410000005,,,,
5804,,,0.3312,7.671353719,,,,
5805,,,0.3359,7.690949459,,,,
5806,,,0.3416,7.706156192000001,,,,
5807,,,0.3313,7.714223927000001,,,,
5808,,,0.3442,7.725152232999999,,,,
5809,,,0.3402,7.723892621,,,,
5810,,,0.3418,7.728387441000001,,,,
5811,,,0.349,7.728078964,,,,
5812,,,0.3319,7.705889911,,,,
5813,,,0.3369,7.691735812,,,,
5814,,,0.3507,7.689292714,,,,
5815,,,0.3302,7.690180449,,,,
5816,,,0.3547,7.673135662999999,,,,
5817,,,0.3312,7.674918412,,,,
5818,,,0.3428,7.673487564,,,,
5819,,,0.3413,7.654909072000001,,,,
5820,,,0.3442,7.650923395,,,,
5821,,,0.3444,7.680374484,,,,
5822,,,0.3345,7.686191285,,,,
5823,,,0.3364,7.7206797179999995,,,,
5824,,,0.3391,7.737857963,,,,
5825,,,0.3492,7.761017882000001,,,,
5826,,,0.3419,7.794157435,,,,
5827,,,0.355,7.818904531,,,,
5828,,,0.3401,7.847355353999999,,,,
5829,,,0.353,7.8605812429999995,,,,
5830,,,0.3513,7.874730406,,,,
5831,,,0.354,7.862698983,,,,
5832,,,0.354,7.863950818999999,,,,
5833,,,0.3517,7.853695399999999,,,,
5834,,,0.3559,7.854053326,,,,
5835,,,0.3673,7.853463137,,,,
5836,,,0.3712,7.8326920310000006,,,,
5837,,,0.3504,7.858356558,,,,
5838,,,0.35600000000000004,7.871809267000001,,,,
5839,,,0.3513,7.864873896000001,,,,
5840,,,0.3586,7.884612026,,,,
5841,,,0.3539,7.900717931,,,,
5842,,,0.35,7.902784024,,,,
5843,,,0.3625,7.899529045,,,,
5844,,,0.3516,7.890713357,,,,
5845,,,0.3488,7.875646541,,,,
5846,,,0.3564,7.864475929,,,,
5847,,,0.3613,7.842838802,,,,
5848,,,0.3603,7.828915195,,,,
5849,,,0.3557,7.807089653999999,,,,
5850,,,0.3639,7.795336309,,,,
5851,,,0.3596,7.772651816000001,,,,
5852,,,0.3583,7.74975899,,,,
5853,,,0.359,7.71285784,,,,
5854,,,0.3635,7.6705670029999995,,,,
5855,,,0.3472,7.649186852000001,,,,
5856,,,0.3594,7.622076149,,,,
5857,,,0.3584,7.630969682999999,,,,
5858,,,0.3597,7.616956836,,,,
5859,,,0.3542,7.612860301,,,,
5860,,,0.3377,7.641210963,,,,
5861,,,0.3492,7.648936533,,,,
5862,,,0.3616,7.6889422000000005,,,,
5863,,,0.3576,7.705618691000001,,,,
5864,,,0.3605,7.727755534,,,,
5865,,,0.3665,7.752875244,,,,
5866,,,0.3534,7.768284415,,,,
5867,,,0.3395,7.783729156000001,,,,
5868,,,0.3607,7.792827647999999,,,,
5869,,,0.3729,7.825404928999999,,,,
5870,,,0.3561,7.853754652999999,,,,
5871,,,0.3512,7.881141715,,,,
5872,,,0.3678,7.900400092000001,,,,
5873,,,0.3617,7.913589161,,,,
5874,,,0.3646,7.937568107000001,,,,
5875,,,0.345,7.9525241939999995,,,,
5876,,,0.3515,7.975642422000001,,,,
5877,,,0.3565,7.988874511000001,,,,
5878,,,0.3734,8.005209427999999,,,,
5879,,,0.3708,8.01655157,,,,
5880,,,0.3738,8.045260305,,,,
5881,,,0.3614,8.057995272000001,,,,
5882,,,0.3754,8.066496848,,,,
5883,,,0.3694,8.064895363,,,,
5884,,,0.3519,8.071945155,,,,
5885,,,0.3754,8.084194204,,,,
5886,,,0.3739,8.061257674,,,,
5887,,,0.3714,8.066433068,,,,
5888,,,0.3716,8.062592883999999,,,,
5889,,,0.3694,8.06872584,,,,
5890,,,0.3525,8.066574812999999,,,,
5891,,,0.3755,8.064405587000001,,,,
5892,,,0.3666,8.079633908,,,,
5893,,,0.3549,8.08347687,,,,
5894,,,0.3633,8.093423773,,,,
5895,,,0.37799999999999995,8.104607823,,,,
5896,,,0.3743,8.111954715,,,,
5897,,,0.3582,8.125002577,,,,
5898,,,0.3632,8.12753787,,,,
5899,,,0.3753,8.142310684,,,,
5900,,,0.3604,8.17539819,,,,
5901,,,0.3548,8.176648735,,,,
5902,,,0.364,8.200360675,,,,
5903,,,0.3663,8.224283446,,,,
5904,,,0.3666,8.243407093,,,,
5905,,,0.3479,8.25372504,,,,
5906,,,0.3609,8.269819648,,,,
5907,,,0.368,8.287245676,,,,
5908,,,0.3625,8.300111738,,,,
5909,,,0.3776,8.305045077,,,,
5910,,,0.3748,8.331214657,,,,
5911,,,0.364,8.349126738999999,,,,
5912,,,0.3889,8.370676733,,,,
5913,,,0.3858,8.38899502,,,,
5914,,,0.3793,8.419185738,,,,
5915,,,0.3616,8.443513529,,,,
5916,,,0.3753,8.470689439,,,,
5917,,,0.387,8.483818234,,,,
5918,,,0.37,8.494341208,,,,
5919,,,0.3807,8.498044792,,,,
5920,,,0.3844,8.492835958999999,,,,
5921,,,0.3878,8.501025355,,,,
5922,,,0.3697,8.493838526000001,,,,
5923,,,0.3798,8.489617158,,,,
5924,,,0.3945,8.494569454,,,,
5925,,,0.3902,8.490490872,,,,
5926,,,0.387,8.481115101,,,,
5927,,,0.3855,8.478739787,,,,
5928,,,0.3912,8.483594051,,,,
5929,,,0.3756,8.48948282,,,,
5930,,,0.3806,8.497951098,,,,
5931,,,0.3825,8.493092946,,,,
5932,,,0.3767,8.497365006,,,,
5933,,,0.3828,8.498991332000001,,,,
5934,,,0.3749,8.505786065,,,,
5935,,,0.3839,8.505565869,,,,
5936,,,0.3944,8.509846448,,,,
5937,,,0.3798,8.516155129,,,,
5938,,,0.3827,8.507476014,,,,
5939,,,0.38799999999999996,8.496631461,,,,
5940,,,0.3821,8.492289335,,,,
5941,,,0.3679,8.480213366000001,,,,
5942,,,0.3772,8.472274629,,,,
5943,,,0.3862,8.468103671,,,,
5944,,,0.3958,8.469523829,,,,
5945,,,0.3842,8.469673249,,,,
5946,,,0.3957,8.457875101,,,,
5947,,,0.3952,8.452352232,,,,
5948,,,0.3861,8.453178566,,,,
5949,,,0.396,8.455861514,,,,
5950,,,0.4085,8.461649328,,,,
5951,,,0.3874,8.448146717,,,,
5952,,,0.3964,8.442821493,,,,
5953,,,0.3985,8.436441376,,,,
5954,,,0.3988,8.417455383,,,,
5955,,,0.3969,8.396195088999999,,,,
5956,,,0.3825,8.380506698,,,,
5957,,,0.3882,8.35866858,,,,
5958,,,0.3895,8.358720491,,,,
5959,,,0.3934,8.355491563,,,,
5960,,,0.3923,8.35812545,,,,
5961,,,0.387,8.357494059,,,,
5962,,,0.3846,8.365368613,,,,
5963,,,0.3795,8.396941336,,,,
5964,,,0.3911,8.409013955,,,,
5965,,,0.3786,8.424304774,,,,
5966,,,0.3947,8.44315474,,,,
5967,,,0.3814,8.449017842,,,,
5968,,,0.3999,8.457310457,,,,
5969,,,0.39299999999999996,8.461307201,,,,
5970,,,0.3933,8.468666261000001,,,,
5971,,,0.3954,8.461645304,,,,
5972,,,0.3939,8.451197693,,,,
5973,,,0.3948,8.433763327000001,,,,
5974,,,0.3938,8.415800047000001,,,,
5975,,,0.4049,8.373364743,,,,
5976,,,0.39899999999999997,8.339793853,,,,
5977,,,0.3844,8.30752231,,,,
5978,,,0.3837,8.308214882,,,,
5979,,,0.3894,8.280298811,,,,
5980,,,0.4065,8.273618394,,,,
5981,,,0.4005,8.309623943,,,,
5982,,,0.3924,8.344777618,,,,
5983,,,0.3862,8.406232911,,,,
5984,,,0.3982,8.465534826,,,,
5985,,,0.3981,8.52475597,,,,
5986,,,0.3917,8.572947369,,,,
5987,,,0.4088,8.605353797000001,,,,
5988,,,0.3903,8.617172329,,,,
5989,,,0.3927,8.618500992000001,,,,
5990,,,0.3916,8.626156498,,,,
5991,,,0.4063,8.632385094,,,,
5992,,,0.4236,8.635235883,,,,
5993,,,0.3988,8.653152356,,,,
5994,,,0.40299999999999997,8.673839804,,,,
5995,,,0.3947,8.694029648999999,,,,
5996,,,0.4105,8.723480862999999,,,,
5997,,,0.3987,8.756766664,,,,
5998,,,0.3855,8.787955737,,,,
5999,,,0.4115,8.806502976,,,,
6000,,,0.4082,8.835834701,,,,
6001,,,0.4102,8.854068641,,,,
6002,,,0.3857,8.883493807999999,,,,
6003,,,0.3954,8.902010885,,,,
6004,,,0.3958,8.909349877,,,,
6005,,,0.3994,8.919108994,,,,
6006,,,0.4081,8.922294019,,,,
6007,,,0.4033,8.93380778,,,,
6008,,,0.4173,8.937675575,,,,
6009,,,0.4216,8.945813849,,,,
6010,,,0.4026,8.955609662,,,,
6011,,,0.4014,8.972695399,,,,
6012,,,0.4069,8.971765803,,,,
6013,,,0.4036,8.974445736,,,,
6014,,,0.3968,8.981094864,,,,
6015,,,0.4164,8.980456541,,,,
6016,,,0.4127,8.974929581,,,,
6017,,,0.4122,8.991390369,,,,
6018,,,0.4053,8.993745567000001,,,,
6019,,,0.4057,9.001508449,,,,
6020,,,0.4049,9.016119941,,,,
6021,,,0.4144,9.020574781,,,,
6022,,,0.3996,9.027891271,,,,
6023,,,0.431,9.036131927000001,,,,
6024,,,0.4216,9.040518232,,,,
6025,,,0.41,9.056932189,,,,
6026,,,0.4144,9.051050846,,,,
6027,,,0.4077,9.062981933,,,,
6028,,,0.4047,9.067068759,,,,
6029,,,0.4058,9.069251252,,,,
6030,,,0.4115,9.071430305,,,,
6031,,,0.4107,9.080394782,,,,
6032,,,0.4064,9.092342773,,,,
6033,,,0.4203,9.097535889,,,,
6034,,,0.4137,9.104346326,,,,
6035,,,0.4166,9.11293286,,,,
6036,,,0.4127,9.108782699999999,,,,
6037,,,0.4157,9.108234937,,,,
6038,,,0.424,9.098613105,,,,
6039,,,0.4193,9.090740992,,,,
6040,,,0.4245,9.071626407,,,,
6041,,,0.4069,9.066485306,,,,
6042,,,0.4245,9.065569035,,,,
6043,,,0.4285,9.060684454,,,,
6044,,,0.4329,9.070414676,,,,
6045,,,0.4265,9.068927757,,,,
6046,,,0.4169,9.072337912,,,,
6047,,,0.4186,9.081157447999999,,,,
6048,,,0.4231,9.093183869,,,,
6049,,,0.4246,9.091344775,,,,
6050,,,0.418,9.110265576,,,,
6051,,,0.4202,9.109299301,,,,
6052,,,0.414,9.126087208,,,,
6053,,,0.4203,9.152873779,,,,
6054,,,0.4076,9.150121265,,,,
6055,,,0.4158,9.157672019,,,,
6056,,,0.43,9.173832388,,,,
6057,,,0.4195,9.183444647,,,,
6058,,,0.4231,9.201430487,,,,
6059,,,0.4272,9.215615047,,,,
6060,,,0.4344,9.241358199999999,,,,
6061,,,0.4287,9.264699829,,,,
6062,,,0.442,9.269690125,,,,
6063,,,0.4434,9.28673,,,,
6064,,,0.4354,9.306859095,,,,
6065,,,0.4301,9.336473712,,,,
6066,,,0.4383,9.35420359,,,,
6067,,,0.4389,9.364655999,,,,
6068,,,0.42100000000000004,9.369232171,,,,
6069,,,0.4369,9.370159448999999,,,,
6070,,,0.435,9.368884302,,,,
6071,,,0.4309,9.379068052000001,,,,
6072,,,0.4162,9.380339861,,,,
6073,,,0.4333,9.384200102000001,,,,
6074,,,0.4396,9.388543902999999,,,,
6075,,,0.4354,9.39011596,,,,
6076,,,0.4398,9.396562354,,,,
6077,,,0.4386,9.406414176,,,,
6078,,,0.4464,9.411799397000001,,,,
6079,,,0.4607,9.406408297999999,,,,
6080,,,0.4466,9.415235475,,,,
6081,,,0.4403,9.439508664,,,,
6082,,,0.4368,9.438744388,,,,
6083,,,0.4447,9.456786601000001,,,,
6084,,,0.4482,9.485251903,,,,
6085,,,0.4374,9.5043813,,,,
6086,,,0.4385,9.518341075,,,,
6087,,,0.4504,9.538364592999999,,,,
6088,,,0.4322,9.549970595,,,,
6089,,,0.4381,9.555562131,,,,
6090,,,0.4479,9.55973937,,,,
6091,,,0.4342,9.56379059,,,,
6092,,,0.441,9.555273945,,,,
6093,,,0.4515,9.564647228,,,,
6094,,,0.4443,9.591481488,,,,
6095,,,0.4479,9.599117596000001,,,,
6096,,,0.4654,9.623849489,,,,
6097,,,0.4368,9.648527159,,,,
6098,,,0.4403,9.669795328,,,,
6099,,,0.4513,9.696557318,,,,
6100,,,0.4578,9.718882821000001,,,,
6101,,,0.4727,9.744227885,,,,
6102,,,0.4583,9.751601486,,,,
6103,,,0.4489,9.766343717,,,,
6104,,,0.4684,9.765968793999999,,,,
6105,,,0.4485,9.772487417999999,,,,
6106,,,0.4549,9.767238411000001,,,,
6107,,,0.4634,9.777412283,,,,
6108,,,0.4587,9.788015805,,,,
6109,,,0.4661,9.790377281,,,,
6110,,,0.4636,9.829298831000001,,,,
6111,,,0.4534,9.846410706,,,,
6112,,,0.4686,9.870033501,,,,
6113,,,0.469,9.883626344,,,,
6114,,,0.4555,9.882528002,,,,
6115,,,0.455,9.892799012000001,,,,
6116,,,0.4684,9.917919612999999,,,,
6117,,,0.4601,9.927794347,,,,
6118,,,0.4661,9.933045113,,,,
6119,,,0.4585,9.94698983,,,,
6120,,,0.4662,9.953880182999999,,,,
6121,,,0.4666,9.964606025,,,,
6122,,,0.4584,9.993493079,,,,
6123,,,0.4651,9.999899257000001,,,,
6124,,,0.4685,10.02182552,,,,
6125,,,0.4784,10.03481377,,,,
6126,,,0.4684,10.04397271,,,,
6127,,,0.4803,10.08376911,,,,
6128,,,0.4708,10.09585172,,,,
6129,,,0.4801,10.10485029,,,,
6130,,,0.47200000000000003,10.13844949,,,,
6131,,,0.4785,10.15604395,,,,
6132,,,0.4905,10.17358474,,,,
6133,,,0.4754,10.20311419,,,,
6134,,,0.4749,10.22621856,,,,
6135,,,0.4795,10.23614493,,,,
6136,,,0.4811,10.26804129,,,,
6137,,,0.4846,10.27596918,,,,
6138,,,0.488,10.29075857,,,,
6139,,,0.4775,10.33066941,,,,
6140,,,0.4753,10.34497026,,,,
6141,,,0.4961,10.38214525,,,,
6142,,,0.485,10.39866716,,,,
6143,,,0.4941,10.41801125,,,,
6144,,,0.4916,10.45337369,,,,
6145,,,0.4778,10.47482025,,,,
6146,,,0.4872,10.50656959,,,,
6147,,,0.4741,10.54078085,,,,
6148,,,0.4836,10.56321493,,,,
6149,,,0.4834,10.56906817,,,,
6150,,,0.4976,10.60447635,,,,
6151,,,0.4964,10.62758658,,,,
6152,,,0.4874,10.65066913,,,,
6153,,,0.5018,10.67411233,,,,
6154,,,0.496,10.69682896,,,,
6155,,,0.4976,10.71699651,,,,
6156,,,0.4975,10.72845763,,,,
6157,,,0.5187,10.76812132,,,,
6158,,,0.5118,10.78845557,,,,
6159,,,0.508,10.815141,,,,
6160,,,0.5251,10.83977222,,,,
6161,,,0.5193,10.86053627,,,,
6162,,,0.4996,10.86026689,,,,
6163,,,0.5056,10.87907241,,,,
6164,,,0.5144,10.89324389,,,,
6165,,,0.51,10.89178419,,,,
6166,,,0.5007,10.89680862,,,,
6167,,,0.5094,10.9176935,,,,
6168,,,0.5062,10.91515203,,,,
6169,,,0.5023,10.91930994,,,,
6170,,,0.5089,10.94142793,,,,
6171,,,0.5072,10.95195853,,,,
6172,,,0.5084,10.95792556,,,,
6173,,,0.5165,10.946473300000001,,,,
6174,,,0.5001,10.94018743,,,,
6175,,,0.493,10.91630405,,,,
6176,,,0.5096,10.91494963,,,,
6177,,,0.4971,10.92131284,,,,
6178,,,0.4972,10.91942871,,,,
6179,,,0.5078,10.93455383,,,,
6180,,,0.5235,10.94408959,,,,
6181,,,0.5236,10.94737158,,,,
6182,,,0.5097,10.93173133,,,,
6183,,,0.5093,10.92777911,,,,
6184,,,0.511,10.91660572,,,,
6185,,,0.5089,10.90915385,,,,
6186,,,0.5183,10.88964782,,,,
6187,,,0.5256,10.87441532,,,,
6188,,,0.5141,10.8736099,,,,
6189,,,0.5073,10.88152009,,,,
6190,,,0.5049,10.902427099999999,,,,
6191,,,0.5028,10.92092553,,,,
6192,,,0.5113,10.91755765,,,,
6193,,,0.5173,10.92614281,,,,
6194,,,0.5069,10.93234692,,,,
6195,,,0.5152,10.93018411,,,,
6196,,,0.5097,10.93874431,,,,
6197,,,0.5248,10.94220702,,,,
6198,,,0.5285,10.96795595,,,,
6199,,,0.516,10.96886134,,,,
6200,,,0.5218,10.95439471,,,,
6201,,,0.5267,10.94842022,,,,
6202,,,0.5085,10.93070587,,,,
6203,,,0.5236,10.93508018,,,,
6204,,,0.5279,10.95750537,,,,
6205,,,0.5195,10.95575815,,,,
6206,,,0.5161,10.97879142,,,,
6207,,,0.5332,10.99537503,,,,
6208,,,0.521,11.01934656,,,,
6209,,,0.5159,11.02436593,,,,
6210,,,0.5179,11.031447300000002,,,,
6211,,,0.5211,11.02789504,,,,
6212,,,0.5285,11.01235629,,,,
6213,,,0.5262,11.01243363,,,,
6214,,,0.5227,10.98908559,,,,
6215,,,0.5355,10.96889426,,,,
6216,,,0.5349,10.95534594,,,,
6217,,,0.5465,10.93621012,,,,
6218,,,0.5353,10.91357988,,,,
6219,,,0.5436,10.90102313,,,,
6220,,,0.5259,10.90690412,,,,
6221,,,0.5285,10.9123031,,,,
6222,,,0.5351,10.93021871,,,,
6223,,,0.5381,10.94530424,,,,
6224,,,0.5429999999999999,10.96987628,,,,
6225,,,0.5281,10.97537156,,,,
6226,,,0.5342,10.98564678,,,,
6227,,,0.5327,11.00174422,,,,
6228,,,0.5515,11.01272062,,,,
6229,,,0.5319,11.00964784,,,,
6230,,,0.5263,11.01802197,,,,
6231,,,0.5227,11.00776918,,,,
6232,,,0.522,11.01484381,,,,
6233,,,0.5218,11.02912542,,,,
6234,,,0.5211,11.04408916,,,,
6235,,,0.5338,11.06367292,,,,
6236,,,0.5242,11.09515719,,,,
6237,,,0.5326,11.11750306,,,,
6238,,,0.5342,11.17367641,,,,
6239,,,0.5279,11.20623289,,,,
6240,,,0.5299,11.23795166,,,,
6241,,,0.5276,11.28828546,,,,
6242,,,0.5323,11.30575647,,,,
6243,,,0.5363,11.31294911,,,,
6244,,,0.5372,11.32248369,,,,
6245,,,0.5321,11.31481556,,,,
6246,,,0.5333,11.29296391,,,,
6247,,,0.5312,11.25837897,,,,
6248,,,0.5443,11.2437462,,,,
6249,,,0.5441,11.21384185,,,,
6250,,,0.5436,11.18728378,,,,
6251,,,0.5454,11.19535213,,,,
6252,,,0.5543,11.18731195,,,,
6253,,,0.5558,11.19604526,,,,
6254,,,0.5559,11.21766306,,,,
6255,,,0.5574,11.22737385,,,,
6256,,,0.5618,11.23694714,,,,
6257,,,0.563,11.25238298,,,,
6258,,,0.5375,11.27258394,,,,
6259,,,0.5523,11.27634544,,,,
6260,,,0.5438,11.27872314,,,,
6261,,,0.5557,11.2841352,,,,
6262,,,0.5663,11.2781606,,,,
6263,,,0.5394,11.27685097,,,,
6264,,,0.5466,11.28857878,,,,
6265,,,0.5507,11.25892997,,,,
6266,,,0.5412,11.25153201,,,,
6267,,,0.5434,11.26973311,,,,
6268,,,0.5501,11.28317734,,,,
6269,,,0.5602,11.31473326,,,,
6270,,,0.5556,11.35160625,,,,
6271,,,0.5506,11.39044406,,,,
6272,,,0.5532,11.42187421,,,,
6273,,,0.5402,11.43627481,,,,
6274,,,0.5428,11.46445882,,,,
6275,,,0.5539,11.49062184,,,,
6276,,,0.5658,11.50403943,,,,
6277,,,0.5384,11.53295573,,,,
6278,,,0.555,11.55149668,,,,
6279,,,0.5598,11.53520648,,,,
6280,,,0.5469,11.51835553,,,,
6281,,,0.5509,11.48035736,,,,
6282,,,0.5489,11.43502337,,,,
6283,,,0.5584,11.38398169,,,,
6284,,,0.5471,11.32686175,,,,
6285,,,0.5586,11.28450852,,,,
6286,,,0.5566,11.23352556,,,,
6287,,,0.5483,11.16927673,,,,
6288,,,0.5379,11.08208771,,,,
6289,,,0.5486,10.99837482,,,,
6290,,,0.5609,10.89119649,,,,
6291,,,0.5663,10.7515069,,,,
6292,,,0.5433,10.57240261,,,,
6293,,,0.5428,10.34713023,,,,
6294,,,0.5579,10.06940824,,,,
6295,,,0.5557,9.743954622999999,,,,
6296,,,0.5471,9.386471363,,,,
6297,,,0.5462,9.03841567,,,,
6298,,,0.5547,8.74483953,,,,
6299,,,0.5501,8.580603829,,,,
6300,,,0.5517,8.537664373,,,,
6301,,,0.5576,8.617655674,,,,
6302,,,0.5607,8.716468426,,,,
6303,,,0.5463,8.83180027,,,,
6304,,,0.5574,8.849055118999999,,,,
6305,,,0.5532,8.762859531,,,,
6306,,,0.5649,8.547940084,,,,
6307,,,0.5614,8.225775607000001,,,,
6308,,,0.5514,7.83821417,,,,
6309,,,0.5673,7.387947034,,,,
6310,,,0.5471,6.936941318,,,,
6311,,,0.5597,6.501003522,,,,
6312,,,0.5643,6.101962653999999,,,,
6313,,,0.5634,5.779804435,,,,
6314,,,0.5624,5.5700652989999995,,,,
6315,,,0.5522,5.47111981,,,,
6316,,,0.5676,5.469158299,,,,
6317,,,0.5485,5.533172756,,,,
6318,,,0.5508,5.614529257,,,,
6319,,,0.5554,5.647143971,,,,
6320,,,0.5574,5.5962775339999995,,,,
6321,,,0.5668,5.441586876000001,,,,
6322,,,0.5422,5.194344664,,,,
6323,,,0.5468,4.890889218,,,,
6324,,,0.5586,4.493362873,,,,
6325,,,0.5567,4.019108652,,,,
6326,,,0.5631,3.504062348,,,,
6327,,,0.5493,3.021604711,,,,
6328,,,0.5456,2.515740625,,,,
6329,,,0.5498,2.112738517,,,,
6338,,,0.5582,3.1355746210000004,,,,
6339,,,0.5509,3.769013193,,,,
7806,,,0.4203,2.377442542,,,,
7809,,,0.4168,2.388205343,,,,
7812,,,0.4195,2.367208888,,,,
7819,,,0.4201,2.357081764,,,,
7825,,,0.4099,2.414435604,,,,
7826,,,0.4163,2.459452727,,,,
7828,,,0.4239,2.5388782069999998,,,,
7829,,,0.4128,2.563340401,,,,
7830,,,0.4196,2.565646181,,,,
7831,,,0.4169,2.762155613,,,,
7832,,,0.4131,2.99356395,,,,
7833,,,0.4188,3.07940091,,,,
7834,,,0.4226,3.038902415,,,,
7835,,,0.4198,3.0324305939999996,,,,
7836,,,0.4186,2.98231183,,,,
7837,,,0.4334,2.9702384189999997,,,,
7838,,,0.4225,2.96353182,,,,
7839,,,0.4155,2.834762035,,,,
7840,,,0.4131,2.821363626,,,,
7841,,,0.4177,2.7124007389999996,,,,
7842,,,0.4238,2.475432535,,,,
7843,,,0.4061,2.447424444,,,,
7844,,,0.4148,2.629780233,,,,
7845,,,0.4081,2.561121396,,,,
7846,,,0.4199,2.356783351,,,,
7848,,,0.4161,2.438027771,,,,
7849,,,0.4252,2.3669724580000002,,,,
7852,,,0.4561,2.4814335659999998,,,,
7853,,,0.4608,2.4713788130000003,,,,
7855,,,0.4512,2.407571055,,,,
7859,,,0.4517,2.325256047,,,,
7862,,,0.4604,2.317224741,,,,
7863,,,0.45899999999999996,2.350219439,,,,
7864,,,0.4599,2.389482633,,,,
7865,,,0.4518,2.431915474,,,,
7866,,,0.4491,2.433214392,,,,
7867,,,0.4541,2.407749234,,,,
7868,,,0.4512,2.367880631,,,,
7869,,,0.457,2.351731272,,,,
7872,,,0.4516,2.346495008,,,,
7873,,,0.4561,2.340267706,,,,
7875,,,0.4498,2.3705097,,,,
7876,,,0.439,2.395493981,,,,
7877,,,0.446,2.4265095309999998,,,,
7878,,,0.4458,2.433295871,,,,
7879,,,0.4454,2.428299766,,,,
7880,,,0.4451,2.387773116,,,,
7882,,,0.4599,2.28050029,,,,
7892,,,0.4609,2.232749978,,,,
7895,,,0.4501,2.374822809,,,,
7912,,,0.4641,2.289918156,,,,
7913,,,0.4605,2.438784549,,,,
7914,,,0.4367,2.601553913,,,,
7915,,,0.4375,2.662039577,,,,
7916,,,0.4342,2.670717443,,,,
7917,,,0.4357,2.7342645310000004,,,,
7918,,,0.4331,2.815307093,,,,
7919,,,0.4385,2.846738207,,,,
7920,,,0.4352,2.842852712,,,,
7921,,,0.4392,2.845824593,,,,
7922,,,0.4503,2.875777887,,,,
7923,,,0.4472,2.871958934,,,,
7924,,,0.4529,2.8764218280000002,,,,
7925,,,0.4467,2.877016846,,,,
7926,,,0.456,2.845155647,,,,
7927,,,0.4266,2.844182255,,,,
7928,,,0.4464,2.8284536160000004,,,,
7929,,,0.4469,2.781262369,,,,
7930,,,0.4505,2.796388827,,,,
7931,,,0.444,2.784428852,,,,
7932,,,0.4311,2.775969696,,,,
7933,,,0.4328,2.7628997510000004,,,,
7934,,,0.4359,2.76020745,,,,
7935,,,0.4336,2.745978247,,,,
7936,,,0.4267,2.756692415,,,,
7937,,,0.439,2.76258425,,,,
7938,,,0.4423,2.7271868089999995,,,,
7939,,,0.4253,2.674793892,,,,
7940,,,0.4359,2.675807392,,,,
7941,,,0.4587,2.66334792,,,,
7942,,,0.4549,2.588150637,,,,
7943,,,0.4474,2.547361341,,,,
7944,,,0.4499,2.607529119,,,,
7945,,,0.4497,2.8180211539999998,,,,
7946,,,0.4411,3.159545595,,,,
7947,,,0.4435,3.032382661,,,,
7948,,,0.4522,2.995032668,,,,
7949,,,0.4459,2.971882335,,,,
7950,,,0.4551,2.8407751510000003,,,,
7951,,,0.4288,2.849850852,,,,
7952,,,0.44799999999999995,2.829739642,,,,
7953,,,0.4448,2.8337319539999997,,,,
7954,,,0.4214,2.8041080210000002,,,,
7955,,,0.4551,2.809111498,,,,
7956,,,0.4469,2.8065930239999997,,,,
7957,,,0.4349,2.817480331,,,,
7958,,,0.4358,2.822419563,,,,
7959,,,0.4389,2.987609472,,,,
7960,,,0.43,3.202979268,,,,
7961,,,0.4429,3.3512707710000003,,,,
7962,,,0.4438,3.522731101,,,,
7963,,,0.4354,3.6272376389999996,,,,
7964,,,0.4266,3.7642781260000002,,,,
7965,,,0.4391,3.8728265160000004,,,,
7966,,,0.4434,3.9538496910000003,,,,
7967,,,0.4198,4.007277153,,,,
7968,,,0.4392,4.047103111,,,,
7969,,,0.4468,4.029748425,,,,
7970,,,0.4424,3.992878625,,,,
7971,,,0.4411,3.878753438,,,,
7972,,,0.4457,3.692345894,,,,
7973,,,0.4516,3.4537881539999997,,,,
7974,,,0.4565,3.190388642,,,,
7975,,,0.45299999999999996,2.958852817,,,,
7976,,,0.4445,2.7398659060000004,,,,
7977,,,0.4386,2.564473306,,,,
7978,,,0.4402,2.4184537759999998,,,,
7979,,,0.4427,2.273770502,,,,
8029,,,0.4508,2.317438043,,,,
8031,,,0.4327,2.380035952,,,,
8032,,,0.4378,2.457487775,,,,
8033,,,0.4428,2.614299625,,,,
8034,,,0.4458,2.7096016830000003,,,,
8035,,,0.44,2.801060444,,,,
8036,,,0.4398,2.886124024,,,,
8037,,,0.4387,3.749639922,,,,
8038,,,0.4486,4.204033337,,,,
8039,,,0.4288,4.168710208,,,,
8040,,,0.4402,4.414112625,,,,
8041,,,0.4436,4.323099972,,,,
8042,,,0.4437,4.473002639,,,,
8043,,,0.4488,4.386077637,,,,
8044,,,0.4473,4.463723713,,,,
8045,,,0.4407,4.36976266,,,,
8046,,,0.4417,4.348404768,,,,
8047,,,0.4492,4.227877459,,,,
8048,,,0.4401,4.161604415,,,,
8049,,,0.4485,4.037849438,,,,
